index,Design No.,Stock,Category,Color,SKU_Cleaned
930,J0062,3.0,DRESS,Multicolor,J0062-DR
946,J0073,3.0,KURTA,Light Blue,J0073-KR
950,J0073,3.0,KURTA,Light Blue,J0073-KR
952,J0073,4.0,KURTA,Light Blue,J0073-KR
967,J0076,3.0,SET,Light Green,J0076-ET
971,J0077,3.0,KURTA SET,Blue,J0077-KD
973,J0077,7.0,KURTA SET,Blue,J0077-KD
975,J0077,8.0,KURTA SET,Blue,J0077-KD
979,J0078,3.0,KURTA SET,Pink,J0078-ET
980,J0078,21.0,KURTA SET,Pink,J0078-ET
981,J0078,5.0,KURTA SET,Pink,J0078-ET
982,J0078,17.0,KURTA SET,Pink,J0078-ET
983,J0078,30.0,KURTA SET,Pink,J0078-ET
984,J0078,6.0,KURTA SET,Pink,J0078-ET
985,J0079,21.0,KURTA SET,Pink,J0079-KD
999,J0081,10.0,DRESS,Black,J0081-DR
1000,J0081,8.0,DRESS,Black,J0081-DR
1001,J0081,14.0,DRESS,Black,J0081-DR
1002,J0081,4.0,DRESS,Black,J0081-DR
1003,J0081,24.0,DRESS,Black,J0081-DR
1004,J0081,3.0,DRESS,Black,J0081-DR
1005,J0081,4.0,DRESS,Black,J0081-DR
1006,J0082,3.0,CROP TOP,Black,J0082-TP
1008,J0082,8.0,CROP TOP,Black,J0082-TP
1010,J0082,4.0,CROP TOP,Black,J0082-TP
1011,J0082,5.0,CROP TOP,Black,J0082-TP
1013,J0083,18.0,KURTA,Mustard,J0083-KR
1016,J0083,30.0,KURTA,Mustard,J0083-KR
1026,J0085,3.0,CROP TOP,Blue,J0085-TP
1027,J0085,6.0,CROP TOP,Blue,J0085-TP
1028,J0085,8.0,CROP TOP,Blue,J0085-TP
1029,J0085,5.0,CROP TOP,Blue,J0085-TP
1030,J0085,5.0,CROP TOP,Blue,J0085-TP
1031,J0085,11.0,CROP TOP,Blue,J0085-TP
1032,J0085,4.0,CROP TOP,Blue,J0085-TP
1040,J0087,21.0,CROP TOP,Light Green,J0087-TP
1041,J0087,14.0,CROP TOP,Light Green,J0087-TP
1042,J0087,28.0,CROP TOP,Light Green,J0087-TP
1043,J0087,21.0,CROP TOP,Light Green,J0087-TP
1045,J0087,21.0,CROP TOP,Light Green,J0087-TP
1046,J0087,29.0,CROP TOP,Light Green,J0087-TP
1047,J0088,8.0,CROP TOP,Pink,J0088-TP
1048,J0088,3.0,CROP TOP,Pink,J0088-TP
1049,J0088,6.0,CROP TOP,Pink,J0088-TP
1050,J0088,5.0,CROP TOP,Pink,J0088-TP
1051,J0088,6.0,CROP TOP,Pink,J0088-TP
1052,J0088,5.0,CROP TOP,Pink,J0088-TP
1055,J0089,3.0,CROP TOP,Pink,J0089-TP
1056,J0089,5.0,CROP TOP,Pink,J0089-TP
1057,J0089,4.0,CROP TOP,Pink,J0089-TP
1058,J0089,5.0,CROP TOP,Pink,J0089-TP
1059,J0089,4.0,CROP TOP,Pink,J0089-TP
1060,J0089,6.0,CROP TOP,Pink,J0089-TP
1061,J0090,7.0,TOP,Red,J0090-TP
1063,J0090,4.0,TOP,Red,J0090-TP
1064,J0090,11.0,TOP,Red,J0090-TP
1065,J0090,8.0,TOP,Red,J0090-TP
1066,J0090,24.0,TOP,Red,J0090-TP
1067,J0090,15.0,TOP,Red,J0090-TP
1068,J0091,3.0,CROP TOP,Red,J0091-TP
1071,J0091,17.0,CROP TOP,Red,J0091-TP
1072,J0091,3.0,CROP TOP,Red,J0091-TP
1074,J0091,24.0,CROP TOP,Red,J0091-TP
1075,J0092,5.0,KURTA SET,Blue,J0092-ET
1080,J0092,4.0,KURTA SET,Blue,J0092-ET
1089,J0094,4.0,KURTA,Blue,J0094-KR
1090,J0094,6.0,KURTA,Blue,J0094-KR
1091,J0094,12.0,KURTA,Blue,J0094-KR
1093,J0094,11.0,KURTA,Blue,J0094-KR
1097,J0095,9.0,KURTA SET,Blue,J0095-ET
1098,J0095,20.0,KURTA SET,Blue,J0095-ET
1109,J0096,27.0,KURTA,Blue,J0096-KR
1113,J0097,7.0,KURTA,Indigo,J0097-KR
1114,J0097,4.0,KURTA,Indigo,J0097-KR
1115,J0097,10.0,KURTA,Indigo,J0097-KR
1117,J0097,20.0,KURTA,Indigo,J0097-KR
1118,J0097,5.0,KURTA,Indigo,J0097-KR
1119,J0097,4.0,KURTA,Indigo,J0097-KR
1121,J0098,4.0,TOP,Mustard,J0098-TP
1124,J0098,7.0,TOP,Mustard,J0098-TP
1125,J0098,5.0,TOP,Mustard,J0098-TP
1126,J0098,3.0,TOP,Mustard,J0098-TP
1141,J0101,3.0,DRESS,Light Green,J0101-DR
1142,J0101,8.0,DRESS,Light Green,J0101-DR
1143,J0101,3.0,DRESS,Light Green,J0101-DR
1145,J0101,9.0,DRESS,Light Green,J0101-DR
1146,J0101,5.0,DRESS,Light Green,J0101-DR
1151,J0102,19.0,KURTA SET,Purple,J0102-KD
1152,J0102,8.0,KURTA SET,Purple,J0102-KD
1160,J0103,27.0,KURTA SET,Yellow,J0103-KD
1165,J0104,3.0,KURTA,Indigo,J0104-KR
1166,J0104,3.0,KURTA,Indigo,J0104-KR
1168,J0105,3.0,DRESS,OFF WHITE,J0105-KR
1169,J0105,3.0,DRESS,OFF WHITE,J0105-KR
1170,J0105,7.0,DRESS,OFF WHITE,J0105-KR
1171,J0105,4.0,DRESS,OFF WHITE,J0105-KR
1172,J0105,6.0,DRESS,OFF WHITE,J0105-KR
1173,J0105,5.0,DRESS,OFF WHITE,J0105-KR
1174,J0105,4.0,DRESS,OFF WHITE,J0105-KR
1175,J0106,4.0,DRESS,OFF WHITE,J0106-KR
1176,J0106,4.0,DRESS,OFF WHITE,J0106-KR
1179,J0106,15.0,DRESS,OFF WHITE,J0106-KR
1180,J0106,7.0,DRESS,OFF WHITE,J0106-KR
1181,J0106,3.0,DRESS,OFF WHITE,J0106-KR
1182,J0108,4.0,KURTA SET,Light Green,J0108-KD
1183,J0108,4.0,KURTA SET,Light Green,J0108-KD
1186,J0108,4.0,KURTA SET,Light Green,J0108-KD
1187,J0108,3.0,KURTA SET,Light Green,J0108-KD
1188,J0108,4.0,KURTA SET,Light Green,J0108-KD
1189,J0109,5.0,KURTA SET,Black,J0109-KD
1190,J0109,6.0,KURTA SET,Black,J0109-KD
1191,J0109,26.0,KURTA SET,Black,J0109-KD
1194,J0109,6.0,KURTA SET,Black,J0109-KD
1195,J0109,6.0,KURTA SET,Black,J0109-KD
1198,J0110,22.0,KURTA SET,Black,J0110-KD
1204,J0111,3.0,TOP,Green,J0111-TP
1205,J0111,4.0,TOP,Green,J0111-TP
1206,J0111,7.0,TOP,Green,J0111-TP
1208,J0111,5.0,TOP,Green,J0111-TP
1209,J0111,4.0,TOP,Green,J0111-TP
1210,J0112,4.0,TOP,Green,J0112-TP
1211,J0112,4.0,TOP,Green,J0112-TP
1212,J0112,3.0,TOP,Green,J0112-TP
1214,J0112,5.0,TOP,Green,J0112-TP
1216,J0112,5.0,TOP,Green,J0112-TP
1222,J0113,29.0,TOP,Blue,J0113-TP
1223,J0113,22.0,TOP,Blue,J0113-TP
1226,J0114,23.0,TOP,Pink,J0114-TP
1233,J0115,5.0,TOP,Red,J0115-TP
1235,J0115,8.0,TOP,Red,J0115-TP
1242,J0116,11.0,TOP,Olive,J0116-TP
1244,J0116,3.0,TOP,Olive,J0116-TP
1245,J0117,31.0,TOP,White,J0117-TP
1256,J0118,15.0,TOP,Red,J0118-TP
1271,J0120,3.0,TOP,Black,J0120-TP
1272,J0120,3.0,TOP,Black,J0120-TP
1274,J0121,3.0,TOP,Black,J0121-TP
1275,J0121,3.0,TOP,Black,J0121-TP
1277,J0121,4.0,TOP,Black,J0121-TP
1280,J0122,4.0,TOP,White,J0122-TP
1281,J0122,3.0,TOP,White,J0122-TP
1282,J0122,4.0,TOP,White,J0122-TP
1284,J0122,3.0,TOP,White,J0122-TP
1285,J0122,4.0,TOP,White,J0122-TP
1286,J0122,4.0,TOP,White,J0122-TP
1290,J0123,3.0,TOP,White,J0123-TP
1291,J0123,3.0,TOP,White,J0123-TP
1295,J0124,25.0,TOP,Cream,J0124-TP
1296,J0124,16.0,TOP,Cream,J0124-TP
1298,J0124,6.0,TOP,Cream,J0124-TP
1301,J0126,14.0,KURTA SET,Blue,J0126-KD
1302,J0126,10.0,KURTA SET,Blue,J0126-KD
1304,J0126,4.0,KURTA SET,Blue,J0126-KD
1306,J0126,13.0,KURTA SET,Blue,J0126-KD
1307,J0126,3.0,KURTA SET,Blue,J0126-KD
1308,J0127,6.0,KURTA SET,Multicolor,J0127-KD
1309,J0127,29.0,KURTA SET,Multicolor,J0127-KD
1310,J0127,8.0,KURTA SET,Multicolor,J0127-KD
1311,J0127,8.0,KURTA SET,Multicolor,J0127-KD
1312,J0127,22.0,KURTA SET,Multicolor,J0127-KD
1314,J0127,26.0,KURTA SET,Multicolor,J0127-KD
1319,J0129,4.0,KURTA SET,Pink,J0129-ET
1324,J0130,4.0,KURTA SET,Green,J0130-ET
1326,J0130,5.0,KURTA SET,Green,J0130-ET
1327,J0130,3.0,KURTA SET,Green,J0130-ET
1328,J0130,3.0,KURTA SET,Green,J0130-ET
1329,J0131,3.0,KURTA,Teal,J0131-KR
1330,J0131,3.0,KURTA,Teal,J0131-KR
1331,J0131,3.0,KURTA,Teal,J0131-KR
1333,J0131,3.0,KURTA,Teal,J0131-KR
1334,J0131,4.0,KURTA,Teal,J0131-KR
1335,J0131,4.0,KURTA,Teal,J0131-KR
1340,J0132,6.0,KURTA,Orange,J0132-KR
1341,J0132,3.0,KURTA,Orange,J0132-KR
1342,J0132,3.0,KURTA,Orange,J0132-KR
1344,J0133,3.0,KURTA,Maroon,J0133-KR
1345,J0133,3.0,KURTA,Maroon,J0133-KR
1347,J0133,3.0,KURTA,Maroon,J0133-KR
1349,J0133,3.0,KURTA,Maroon,J0133-KR
1352,J0134,4.0,KURTA SET,Cream,J0134-ET
1353,J0134,3.0,KURTA SET,Cream,J0134-ET
1354,J0134,8.0,KURTA SET,Cream,J0134-ET
1355,J0134,3.0,KURTA SET,Cream,J0134-ET
1356,J0134,3.0,KURTA SET,Cream,J0134-ET
1357,J0135,4.0,KURTA SET,Green,J0135-ET
1358,J0135,4.0,KURTA SET,Green,J0135-ET
1360,J0135,4.0,KURTA SET,Green,J0135-ET
1362,J0135,4.0,KURTA SET,Green,J0135-ET
1363,J0135,3.0,KURTA SET,Green,J0135-ET
1364,J0136,20.0,KURTA,Black,J0136-KR
1365,J0136,8.0,KURTA,Black,J0136-KR
1367,J0136,7.0,KURTA,Black,J0136-KR
1371,J0137,3.0,KURTA SET,White,J0137-ET
1372,J0137,11.0,KURTA SET,White,J0137-ET
1373,J0137,24.0,KURTA SET,White,J0137-ET
1374,J0137,5.0,KURTA SET,White,J0137-ET
1376,J0137,9.0,KURTA SET,White,J0137-ET
1377,J0137,12.0,KURTA SET,White,J0137-ET
1379,J0138,3.0,KURTA,Red,J0138-KR
1382,J0138,5.0,KURTA,Red,J0138-KR
1385,J0139,6.0,KURTA,Navy Blue,J0139-KR
1386,J0139,4.0,KURTA,Navy Blue,J0139-KR
1387,J0139,6.0,KURTA,Navy Blue,J0139-KR
1388,J0139,6.0,KURTA,Navy Blue,J0139-KR
1389,J0139,8.0,KURTA,Navy Blue,J0139-KR
1390,J0139,3.0,KURTA,Navy Blue,J0139-KR
1391,J0139,4.0,KURTA,Navy Blue,J0139-KR
1394,J0140,3.0,KURTA SET,White,J0140-ET
1396,J0140,3.0,KURTA SET,White,J0140-ET
1397,J0140,4.0,KURTA SET,White,J0140-ET
1403,J0141,3.0,KURTA,Blue,J0141-KR
1407,J0142,7.0,KURTA,Orange,J0142-KR
1408,J0142,11.0,KURTA,Orange,J0142-KR
1409,J0142,5.0,KURTA,Orange,J0142-KR
1417,J0143,3.0,KURTA SET,Green,J0143-ET
1424,J0144,4.0,KURTA SET,Red,J0144-ET
1429,J0145,3.0,KURTA SET,Black,J0145-ET
1431,J0145,3.0,KURTA SET,Black,J0145-ET
1440,J0147,3.0,KURTA SET,Teal,J0147-ET
1441,J0147,3.0,KURTA SET,Teal,J0147-ET
1443,J0147,13.0,KURTA SET,Teal,J0147-ET
1445,J0147,30.0,KURTA SET,Teal,J0147-ET
1446,J0147,15.0,KURTA SET,Teal,J0147-ET
1448,J0148,5.0,KURTA SET,Green,J0148-ET
1450,J0148,9.0,KURTA SET,Green,J0148-ET
1451,J0148,9.0,KURTA SET,Green,J0148-ET
1452,J0148,7.0,KURTA SET,Green,J0148-ET
1453,J0148,21.0,KURTA SET,Green,J0148-ET
1458,J0149,5.0,KURTA,White,J0149-KR
1463,J0150,7.0,KURTA,Black,J0150-KR
1465,J0150,17.0,KURTA,Black,J0150-KR
1466,J0150,3.0,KURTA,Black,J0150-KR
1468,J0151,3.0,KURTA,Green,J0151-KR
1469,J0151,3.0,KURTA,Green,J0151-KR
1470,J0151,3.0,KURTA,Green,J0151-KR
1471,J0151,3.0,KURTA,Green,J0151-KR
1472,J0151,4.0,KURTA,Green,J0151-KR
1473,J0151,4.0,KURTA,Green,J0151-KR
1476,J0152,3.0,DRESS,Blue,J0152-DR
1477,J0152,25.0,DRESS,Blue,J0152-DR
1478,J0152,18.0,DRESS,Blue,J0152-DR
1481,J0152,3.0,DRESS,Blue,J0152-DR
1482,J0153,4.0,DRESS,Green,J0153-DR
1483,J0153,3.0,DRESS,Green,J0153-DR
1484,J0153,6.0,DRESS,Green,J0153-DR
1485,J0153,21.0,DRESS,Green,J0153-DR
1488,J0153,3.0,DRESS,Green,J0153-DR
1498,J0155,13.0,KURTA,Green,J0155-KR
1501,J0155,20.0,KURTA,Green,J0155-KR
1502,J0155,11.0,KURTA,Green,J0155-KR
1503,J0157,9.0,DRESS,Black,J0157-DR
1504,J0157,5.0,DRESS,Black,J0157-DR
1507,J0157,9.0,DRESS,Black,J0157-DR
1508,J0157,27.0,DRESS,Black,J0157-DR
1509,J0157,4.0,DRESS,Black,J0157-DR
1512,J0158,30.0,DRESS,White,J0158-DR
1514,J0158,10.0,DRESS,White,J0158-DR
1517,J0159,3.0,DRESS,Blue,J0159-DR
1519,J0159,4.0,DRESS,Blue,J0159-DR
1520,J0159,3.0,DRESS,Blue,J0159-DR
1521,J0159,28.0,DRESS,Blue,J0159-DR
1535,J0161,4.0,DRESS,Rust,J0161-DR
1536,J0161,4.0,DRESS,Rust,J0161-DR
1544,J0162,18.0,KURTA SET,Mustard,J0162-KD
1552,J0164,7.0,DRESS,Orange,J0164-DR
1553,J0164,4.0,DRESS,Orange,J0164-DR
1554,J0164,20.0,DRESS,Orange,J0164-DR
1555,J0164,6.0,DRESS,Orange,J0164-DR
1557,J0164,4.0,DRESS,Orange,J0164-DR
1558,J0164,4.0,DRESS,Orange,J0164-DR
1559,J0165,3.0,TOP,Orange,J0165-TP
1560,J0165,3.0,TOP,Orange,J0165-TP
1562,J0165,3.0,TOP,Orange,J0165-TP
1565,J0165,3.0,TOP,Orange,J0165-TP
1567,J0166,3.0,DRESS,Pink,J0166-DR
1568,J0166,9.0,DRESS,Pink,J0166-DR
1569,J0166,3.0,DRESS,Pink,J0166-DR
1570,J0166,19.0,DRESS,Pink,J0166-DR
1573,J0167,4.0,KURTA,Pink,J0167-KR
1578,J0167,3.0,KURTA,Pink,J0167-KR
1581,J0168,5.0,DRESS,Sky Blue,J0168-DR
1582,J0168,13.0,DRESS,Sky Blue,J0168-DR
1585,J0168,3.0,DRESS,Sky Blue,J0168-DR
1596,J0170,4.0,TOP,Blue,J0170-TP
1597,J0170,3.0,TOP,Blue,J0170-TP
1598,J0170,19.0,TOP,Blue,J0170-TP
1599,J0170,4.0,TOP,Blue,J0170-TP
1600,J0170,3.0,TOP,Blue,J0170-TP
1603,J0171,13.0,DRESS,Blue,J0171-DR
1609,J0172,7.0,TOP,Blue,J0172-TP
1611,J0172,30.0,TOP,Blue,J0172-TP
1613,J0172,16.0,TOP,Blue,J0172-TP
1615,J0173,3.0,DRESS,Red,J0173-DR
1616,J0173,3.0,DRESS,Red,J0173-DR
1617,J0173,29.0,DRESS,Red,J0173-DR
1626,J0174,4.0,TOP,Maroon,J0174-TP
1627,J0174,3.0,TOP,Maroon,J0174-TP
1629,J0175,7.0,KURTA,Maroon,J0175-KR
1630,J0175,9.0,KURTA,Maroon,J0175-KR
1632,J0175,8.0,KURTA,Maroon,J0175-KR
1634,J0175,14.0,KURTA,Maroon,J0175-KR
1635,J0175,3.0,KURTA,Maroon,J0175-KR
1641,J0176,7.0,TOP,Green,J0176-TP
1645,J0177,9.0,KURTA,Green,J0177-KR
1647,J0177,3.0,KURTA,Green,J0177-KR
1651,J0178,4.0,TOP,Multicolor,J0178-TP
1657,J0179,10.0,KURTA,Multicolor,J0179-KR
1658,J0179,5.0,KURTA,Multicolor,J0179-KR
1659,J0179,4.0,KURTA,Multicolor,J0179-KR
1660,J0179,6.0,KURTA,Multicolor,J0179-KR
1661,J0179,18.0,KURTA,Multicolor,J0179-KR
1662,J0179,7.0,KURTA,Multicolor,J0179-KR
1663,J0179,6.0,KURTA,Multicolor,J0179-KR
1666,J0180,3.0,DRESS,Pink,J0180-DR
1668,J0180,4.0,DRESS,Pink,J0180-DR
1671,J0181,3.0,TOP,Pink,J0181-TP
1672,J0181,4.0,TOP,Pink,J0181-TP
1673,J0181,18.0,TOP,Pink,J0181-TP
1674,J0181,3.0,TOP,Pink,J0181-TP
1675,J0181,22.0,TOP,Pink,J0181-TP
1692,J0184,4.0,KURTA,Orange,J0184-KR
1693,J0184,3.0,KURTA,Orange,J0184-KR
1694,J0184,5.0,KURTA,Orange,J0184-KR
1695,J0184,8.0,KURTA,Orange,J0184-KR
1696,J0184,7.0,KURTA,Orange,J0184-KR
1698,J0184,5.0,KURTA,Orange,J0184-KR
1701,J0185,6.0,DRESS,OFF WHITE,J0185-DR
1703,J0185,8.0,DRESS,OFF WHITE,J0185-DR
1709,J0186,5.0,KURTA SET,Black,J0186-ET
1710,J0186,6.0,KURTA SET,Black,J0186-ET
1714,J0187,9.0,KURTA,Black,J0187-KR
1716,J0187,19.0,KURTA,Black,J0187-KR
1717,J0187,5.0,KURTA,Black,J0187-KR
1721,J0188,3.0,KURTA,OFF WHITE,J0188-KR
1724,J0188,3.0,KURTA,OFF WHITE,J0188-KR
1726,J0189,10.0,TOP,Orange,J0189-TP
1729,J0189,12.0,TOP,Orange,J0189-TP
1731,J0189,23.0,TOP,Orange,J0189-TP
1732,J0189,4.0,TOP,Orange,J0189-TP
1735,J0190,16.0,TOP,Blue,J0190-TP
1739,J0190,3.0,TOP,Blue,J0190-TP
1742,J0192,3.0,TOP,Navy Blue,J0192-TP
1743,J0192,5.0,TOP,Navy Blue,J0192-TP
1750,J0193,3.0,KURTA SET,Mustard,J0193-ET
1752,J0193,4.0,KURTA SET,Mustard,J0193-ET
1755,J0194,5.0,DRESS,Green,J0194-DR
1756,J0194,12.0,DRESS,Green,J0194-DR
1757,J0194,5.0,DRESS,Green,J0194-DR
1758,J0194,28.0,DRESS,Green,J0194-DR
1759,J0194,3.0,DRESS,Green,J0194-DR
1763,J0195,20.0,TOP,Maroon,J0195-TP
1764,J0195,20.0,TOP,Maroon,J0195-TP
1765,J0195,11.0,TOP,Maroon,J0195-TP
1766,J0195,9.0,TOP,Maroon,J0195-TP
1767,J0195,9.0,TOP,Maroon,J0195-TP
1769,J0196,3.0,TOP,Green,J0196-TP
1770,J0196,5.0,TOP,Green,J0196-TP
1771,J0196,6.0,TOP,Green,J0196-TP
1774,J0196,3.0,TOP,Green,J0196-TP
1777,J0197,5.0,TOP,Blue,J0197-TP
1779,J0197,29.0,TOP,Blue,J0197-TP
1780,J0197,4.0,TOP,Blue,J0197-TP
1781,J0197,14.0,TOP,Blue,J0197-TP
1782,J0198,21.0,TOP,Navy Blue,J0198-TP
1783,J0198,27.0,TOP,Navy Blue,J0198-TP
1784,J0198,3.0,TOP,Navy Blue,J0198-TP
1786,J0198,4.0,TOP,Navy Blue,J0198-TP
1787,J0198,7.0,TOP,Navy Blue,J0198-TP
1788,J0198,5.0,TOP,Navy Blue,J0198-TP
1793,J0199,4.0,SET,Black,J0199-ET
1794,J0199,4.0,SET,Black,J0199-ET
1795,J0199,4.0,SET,Black,J0199-ET
1796,J0201,4.0,TOP,Teal,J0201-TP
1797,J0201,4.0,TOP,Teal,J0201-TP
1798,J0201,3.0,TOP,Teal,J0201-TP
1799,J0201,3.0,TOP,Teal,J0201-TP
1800,J0201,4.0,TOP,Teal,J0201-TP
1801,J0201,3.0,TOP,Teal,J0201-TP
1802,J0201,6.0,TOP,Teal,J0201-TP
1803,J0202,3.0,TOP,Blue,J0202-TP
1805,J0202,5.0,TOP,Blue,J0202-TP
1807,J0202,17.0,TOP,Blue,J0202-TP
1808,J0202,7.0,TOP,Blue,J0202-TP
1809,J0202,4.0,TOP,Blue,J0202-TP
1812,J0203,4.0,TOP,Green,J0203-TP
1816,J0203,3.0,TOP,Green,J0203-TP
1819,J0204,3.0,TUNIC,Mustard,J0204-TP
1821,J0204,5.0,TUNIC,Mustard,J0204-TP
1822,J0204,4.0,TUNIC,Mustard,J0204-TP
1823,J0204,7.0,TUNIC,Mustard,J0204-TP
1826,J0205,5.0,TOP,Peach,J0205-TP
1827,J0205,4.0,TOP,Peach,J0205-TP
1828,J0205,7.0,TOP,Peach,J0205-TP
1829,J0205,6.0,TOP,Peach,J0205-TP
1830,J0205,3.0,TOP,Peach,J0205-TP
1831,J0207,14.0,DRESS,Olive,J0207-DR
1832,J0207,20.0,DRESS,Olive,J0207-DR
1835,J0207,13.0,DRESS,Olive,J0207-DR
1837,J0207,10.0,DRESS,Olive,J0207-DR
1839,J0208,5.0,DRESS,Peach,J0208-DR
1840,J0208,9.0,DRESS,Peach,J0208-DR
1843,J0208,3.0,DRESS,Peach,J0208-DR
1844,J0208,9.0,DRESS,Peach,J0208-DR
1845,J0209,26.0,DRESS,Blue,J0209-DR
1848,J0209,12.0,DRESS,Blue,J0209-DR
1849,J0209,25.0,DRESS,Blue,J0209-DR
1850,J0209,19.0,DRESS,Blue,J0209-DR
1852,J0210,3.0,DRESS,Navy Blue,J0210-DR
1854,J0210,3.0,DRESS,Navy Blue,J0210-DR
1855,J0210,5.0,DRESS,Navy Blue,J0210-DR
1856,J0210,6.0,DRESS,Navy Blue,J0210-DR
1857,J0210,7.0,DRESS,Navy Blue,J0210-DR
1858,J0210,4.0,DRESS,Navy Blue,J0210-DR
1859,J0211,11.0,DRESS,Maroon,J0211-DR
1860,J0211,14.0,DRESS,Maroon,J0211-DR
1861,J0211,6.0,DRESS,Maroon,J0211-DR
1862,J0211,17.0,DRESS,Maroon,J0211-DR
1863,J0211,8.0,DRESS,Maroon,J0211-DR
1864,J0211,24.0,DRESS,Maroon,J0211-DR
1865,J0211,3.0,DRESS,Maroon,J0211-DR
1866,J0212,9.0,DRESS,Green,J0212-DR
1867,J0212,22.0,DRESS,Green,J0212-DR
1869,J0212,5.0,DRESS,Green,J0212-DR
1871,J0212,6.0,DRESS,Green,J0212-DR
1872,J0212,3.0,DRESS,Green,J0212-DR
1873,J0213,3.0,TOP,Mustard,J0213-TP
1874,J0213,3.0,TOP,Mustard,J0213-TP
1875,J0213,20.0,TOP,Mustard,J0213-TP
1878,J0213,9.0,TOP,Mustard,J0213-TP
1879,J0213,7.0,TOP,Mustard,J0213-TP
1880,J0214,8.0,TOP,BURGUNDY,J0214-TP
1881,J0214,4.0,TOP,BURGUNDY,J0214-TP
1882,J0214,3.0,TOP,BURGUNDY,J0214-TP
1883,J0214,4.0,TOP,BURGUNDY,J0214-TP
1884,J0214,13.0,TOP,BURGUNDY,J0214-TP
1885,J0214,3.0,TOP,BURGUNDY,J0214-TP
1886,J0214,10.0,TOP,BURGUNDY,J0214-TP
1887,J0215,15.0,BLOUSE,Blue,J0215-B
1888,J0215,22.0,BLOUSE,Blue,J0215-B
1890,J0215,28.0,BLOUSE,Blue,J0215-B
1892,J0215,22.0,BLOUSE,Blue,J0215-B
1893,J0216,31.0,BLOUSE,Green,J0216-B
1894,J0216,20.0,BLOUSE,Green,J0216-B
1895,J0216,8.0,BLOUSE,Green,J0216-B
1896,J0216,23.0,BLOUSE,Green,J0216-B
1897,J0216,17.0,BLOUSE,Green,J0216-B
1898,J0217,16.0,BLOUSE,Purple,J0217-B
1899,J0217,24.0,BLOUSE,Purple,J0217-B
1900,J0217,18.0,BLOUSE,Purple,J0217-B
1901,J0217,20.0,BLOUSE,Purple,J0217-B
1902,J0217,12.0,BLOUSE,Purple,J0217-B
1908,J0220,19.0,BLOUSE,Maroon,J0220-B
1909,J0220,27.0,BLOUSE,Maroon,J0220-B
1910,J0220,18.0,BLOUSE,Maroon,J0220-B
1911,J0220,28.0,BLOUSE,Maroon,J0220-B
1912,J0220,16.0,BLOUSE,Maroon,J0220-B
1913,J0223,23.0,SET,Purple,J0223-KD
1914,J0223,30.0,SET,Purple,J0223-KD
1915,J0223,28.0,SET,Purple,J0223-KD
1916,J0223,25.0,SET,Purple,J0223-KD
1917,J0223,16.0,SET,Purple,J0223-KD
1918,J0223,30.0,SET,Purple,J0223-KD
1919,J0223,9.0,SET,Purple,J0223-KD
1927,J0225,30.0,SET,Blue,J0225-KD
1928,J0225,25.0,SET,Blue,J0225-KD
1930,J0225,31.0,SET,Blue,J0225-KD
1933,J0225,22.0,SET,Blue,J0225-KD
1941,J0228,3.0,SET,Navy Blue,J0228-KD
1958,J0230,31.0,KURTA SET,Blue,J0230-KD
1960,J0230,24.0,KURTA SET,Blue,J0230-KD
1961,J0230,26.0,KURTA SET,Blue,J0230-KD
1962,J0231,16.0,KURTA SET,Green,J0231-KD
1964,J0231,30.0,KURTA SET,Green,J0231-KD
1965,J0231,18.0,KURTA SET,Green,J0231-KD
1966,J0231,30.0,KURTA SET,Green,J0231-KD
1967,J0231,24.0,KURTA SET,Green,J0231-KD
1968,J0231,13.0,KURTA SET,Green,J0231-KD
1969,J0232,21.0,KURTA SET,Multicolor,J0232-KD
1970,J0232,31.0,KURTA SET,Multicolor,J0232-KD
1971,J0232,8.0,KURTA SET,Multicolor,J0232-KD
1972,J0232,12.0,KURTA SET,Multicolor,J0232-KD
1974,J0232,10.0,KURTA SET,Multicolor,J0232-KD
1977,J0233,31.0,KURTA SET,Maroon,J0233-KD
1983,J0234,6.0,KURTA SET,Mustard,J0234-KD
1984,J0234,5.0,KURTA SET,Mustard,J0234-KD
1985,J0234,6.0,KURTA SET,Mustard,J0234-KD
1986,J0234,8.0,KURTA SET,Mustard,J0234-KD
1988,J0234,6.0,KURTA SET,Mustard,J0234-KD
1989,J0234,7.0,KURTA SET,Mustard,J0234-KD
1990,J0235,20.0,KURTA SET,Rust,J0235-KD
1992,J0235,26.0,KURTA SET,Rust,J0235-KD
1997,J0236,5.0,KURTA SET,Pink,J0236-KD
1998,J0236,3.0,KURTA SET,Pink,J0236-KD
1999,J0236,7.0,KURTA SET,Pink,J0236-KD
2000,J0236,3.0,KURTA SET,Pink,J0236-KD
2001,J0236,4.0,KURTA SET,Pink,J0236-KD
2002,J0236,6.0,KURTA SET,Pink,J0236-KD
2003,J0236,4.0,KURTA SET,Pink,J0236-KD
2004,J0237,6.0,KURTA SET,Orange,J0237-KD
2006,J0237,6.0,KURTA SET,Orange,J0237-KD
2007,J0237,4.0,KURTA SET,Orange,J0237-KD
2008,J0237,22.0,KURTA SET,Orange,J0237-KD
2009,J0237,4.0,KURTA SET,Orange,J0237-KD
2010,J0237,8.0,KURTA SET,Orange,J0237-KD
2011,J0238,5.0,LEHENGA CHOLI,White,J0238-CD
2013,J0238,3.0,LEHENGA CHOLI,White,J0238-CD
